gaze_ts,worldFrame,confidence,world_gazeX,world_gazeY,ref_gazeX,ref_gazeY,mapped,number_matches
1703060748633.686,58.0,1.0,312.71625,219.66675,262.104,235.328,1.0,239.0
1703060748640.135,58.0,1.0,314.73224999999996,219.02175,263.887,234.832,1.0,239.0
1703060748646.093,58.0,1.0,311.66549999999995,215.36362499999998,261.052,231.738,1.0,239.0
1703060748649.461,58.0,1.0,308.4885,218.00775000000002,258.261,233.864,1.0,239.0
1703060748655.8,58.0,1.0,308.14125,216.69225,257.915,232.762,1.0,239.0
1703060748658.592,58.0,1.0,309.600375,220.25962500000003,259.321,235.762,1.0,239.0
1703060748667.6519,58.0,1.0,309.69374999999997,216.78525000000002,259.318,232.873,1.0,239.0
1703060748671.061,58.0,1.0,302.55825,212.96099999999998,252.753,229.517,1.0,239.0
1703060748674.188,58.0,1.0,308.157375,215.868,257.909,232.076,1.0,239.0
1703060748681.107,58.0,1.0,308.812125,215.74649999999997,258.497,231.99,1.0,239.0
1703060748683.6748,58.0,1.0,297.63712499999997,217.834875,248.333,233.491,1.0,239.0
1703060748689.9878,58.0,1.0,308.3955,214.72275000000002,258.096,231.129,1.0,239.0
1703060748699.1611,58.0,1.0,313.50037499999996,221.491875,262.853,236.857,1.0,239.0
1703060748705.9238,58.0,1.0,315.05625000000003,224.607,264.325,239.469,1.0,239.0
1703060748708.565,58.0,1.0,316.731375,222.872625,265.769,238.055,1.0,239.0
1703060748715.606,58.0,1.0,309.169875,228.301875,259.133,242.478,1.0,239.0
1703060748721.0918,58.0,1.0,306.62962500000003,224.231625,256.729,239.032,1.0,239.0
1703060748724.972,58.0,1.0,304.48650000000004,217.764375,254.624,233.577,1.0,239.0
1703060748730.463,58.0,1.0,306.921375,216.64575,256.81,232.696,1.0,239.0
1703060748733.644,58.0,1.0,305.32162500000004,215.357625,255.328,231.585,1.0,239.0
1703060748739.796,58.0,1.0,309.41099999999994,214.47,259.005,230.944,1.0,239.0
1703060748746.248,58.0,1.0,304.55025,210.92212499999997,254.522,227.87,1.0,239.0
1703060748749.399,58.0,1.0,305.46825,217.85175,255.52,233.671,1.0,239.0
1703060748755.492,58.0,1.0,307.27275,216.22537499999999,257.118,232.354,1.0,239.0
1703060748759.297,58.0,1.0,308.652,214.45425,258.321,230.913,1.0,239.0
1703060748764.8708,58.0,1.0,306.813375,220.756125,256.812,236.125,1.0,239.0
1703060748771.573,60.0,1.0,306.02549999999997,217.28175,255.978,228.472,1.0,242.0
1703060748775.625,60.0,1.0,300.7335,211.80825000000002,250.409,223.232,1.0,242.0
1703060748780.5261,60.0,1.0,304.93837499999995,220.66312499999998,254.898,231.751,1.0,242.0
1703060748783.55,60.0,1.0,303.405,218.28225,253.27,229.459,1.0,242.0
1703060748789.994,60.0,1.0,307.60125,213.53775,257.554,224.854,1.0,242.0
1703060748796.129,60.0,1.0,306.039,215.99175,255.972,227.228,1.0,242.0
1703060748799.197,60.0,1.0,308.93512499999997,213.77812500000002,258.937,225.077,1.0,242.0
1703060748805.626,60.0,1.0,302.24325,218.87775,252.069,230.044,1.0,242.0
1703060748808.62,60.0,1.0,301.126875,217.62824999999998,250.891,228.844,1.0,242.0
1703060748814.805,60.0,1.0,303.021375,216.5985,252.848,227.835,1.0,242.0
1703060748821.176,60.0,1.0,305.616375,224.64075000000003,255.661,235.605,1.0,242.0
1703060748824.219,60.0,1.0,311.804625,227.43112499999998,262.144,238.256,1.0,242.0
1703060748830.477,60.0,1.0,313.28175,222.71025,263.59,233.661,1.0,242.0
1703060748833.813,60.0,1.0,311.97337500000003,219.754125,262.182,230.814,1.0,242.0
1703060748839.84,60.0,1.0,308.40000000000003,217.35637499999999,258.441,228.527,1.0,242.0
1703060748846.15,60.0,1.0,300.31462500000004,218.879625,250.06,230.061,1.0,242.0
1703060748851.373,60.0,1.0,308.57362500000005,212.935125,258.55,224.269,1.0,242.0
1703060748857.2349,60.0,1.0,303.75037499999996,219.9465,253.652,231.067,1.0,242.0
1703060748858.846,60.0,1.0,305.4105,212.88075,255.275,224.236,1.0,242.0
1703060748864.8928,60.0,1.0,303.8325,214.01024999999998,253.655,225.333,1.0,242.0
1703060748871.1118,60.0,1.0,308.66625,215.56500000000003,258.688,226.798,1.0,242.0
1703060748874.9058,60.0,1.0,302.858625,209.39212500000002,252.583,220.899,1.0,242.0
1703060748880.4739,60.0,1.0,299.57775,205.794,249.138,217.466,1.0,242.0
1703060748883.594,60.0,1.0,303.11775,209.21474999999998,252.849,220.728,1.0,242.0
1703060748890.991,60.0,1.0,300.028125,205.97175000000001,249.607,217.634,1.0,242.0
1703060748896.108,60.0,1.0,302.50987499999997,213.57487500000002,252.276,224.922,1.0,242.0
1703060748899.1838,60.0,1.0,304.28137499999997,211.01174999999998,254.079,222.446,1.0,242.0
1703060748905.613,60.0,1.0,306.40950000000004,211.90162500000002,256.295,223.289,1.0,242.0
1703060748908.6128,60.0,1.0,304.8225,213.08212500000002,254.669,224.433,1.0,242.0
1703060748914.819,60.0,1.0,299.472375,210.209625,249.08,221.702,1.0,242.0
1703060748921.0928,60.0,1.0,302.328375,217.76399999999998,252.143,228.966,1.0,242.0
1703060748924.248,60.0,1.0,308.262375,213.664875,258.24,224.972,1.0,242.0
1703060748930.851,60.0,1.0,304.870875,215.467875,254.753,226.731,1.0,242.0
1703060748934.1719,60.0,1.0,309.99375000000003,215.8305,260.066,227.045,1.0,242.0
1703060748939.82,60.0,1.0,309.2115,214.002,259.227,225.291,1.0,242.0
1703060748946.077,60.0,1.0,301.1977499999999,215.1765,250.934,226.475,1.0,242.0
1703060748949.203,60.0,1.0,300.02025,216.090375,249.72,227.365,1.0,242.0
1703060748955.484,60.0,1.0,302.00849999999997,218.24175,251.816,229.43,1.0,242.0
1703060748958.607,60.0,1.0,303.46012499999995,216.891,253.308,228.114,1.0,242.0
1703060748964.792,60.0,1.0,307.576875,214.760625,257.547,226.031,1.0,242.0
1703060748971.098,62.0,1.0,307.015125,213.623625,257.456,225.677,1.0,239.0
1703060748974.175,62.0,1.0,306.39225,215.81175000000002,256.849,227.779,1.0,239.0
1703060748980.7349,62.0,1.0,311.171625,210.50737499999997,261.705,222.652,1.0,239.0
1703060748984.205,62.0,1.0,312.565125,208.00875000000002,263.095,220.258,1.0,239.0
1703060748989.8188,62.0,1.0,318.379875,216.609,269.268,228.379,1.0,239.0
1703060748996.124,62.0,1.0,303.232125,215.538,253.554,227.559,1.0,239.0
1703060748999.299,62.0,1.0,307.16887499999996,208.22775000000001,257.517,220.522,1.0,239.0
1703060749005.985,62.0,1.0,307.693125,209.530875,258.084,221.76,1.0,239.0
1703060749008.709,62.0,1.0,305.270625,213.21149999999997,255.636,225.304,1.0,239.0
1703060749014.8281,62.0,1.0,306.723375,211.12687499999998,257.108,223.294,1.0,239.0
1703060749021.095,62.0,1.0,309.0075,214.68075,259.544,226.662,1.0,239.0
1703060749024.2449,62.0,1.0,309.9795,221.286,260.678,232.974,1.0,239.0
1703060749030.57,62.0,1.0,312.14175000000006,217.051875,262.837,228.888,1.0,239.0
1703060749033.9531,62.0,1.0,316.015875,216.15937499999998,266.822,227.982,1.0,239.0
1703060749041.732,62.0,1.0,315.493125,214.95825,266.258,226.843,1.0,239.0
1703060749046.134,62.0,1.0,308.086875,217.768125,258.646,229.63,1.0,239.0
1703060749050.3828,62.0,1.0,306.69075,210.441375,257.061,222.64,1.0,239.0
1703060749055.455,62.0,1.0,311.91900000000004,206.17274999999998,262.392,218.519,1.0,239.0
1703060749058.6309,62.0,1.0,313.737375,215.49599999999998,264.456,227.379,1.0,239.0
1703060749064.991,62.0,1.0,311.87175,222.125625,262.658,233.75,1.0,239.0
1703060749071.124,62.0,1.0,300.03599999999994,216.88725,250.241,228.898,1.0,239.0
1703060749074.241,62.0,1.0,308.68612500000006,217.56225,259.264,229.424,1.0,239.0
1703060749083.6082,62.0,1.0,306.46349999999995,217.107375,256.947,229.019,1.0,239.0
1703060749089.814,62.0,1.0,306.51,216.106875,256.977,228.06,1.0,239.0
1703060749096.147,62.0,1.0,297.5835,220.314375,247.728,232.231,1.0,239.0
1703060749099.512,62.0,1.0,297.438,215.131125,247.494,227.245,1.0,239.0
1703060749105.486,62.0,1.0,297.510375,212.347875,247.527,224.572,1.0,239.0
1703060749111.745,62.0,1.0,299.477625,215.15699999999998,249.629,227.243,1.0,239.0
1703060749114.825,62.0,1.0,300.52537499999994,217.161,250.757,229.154,1.0,239.0
1703060749121.1619,62.0,1.0,304.96837500000004,217.269,255.394,229.195,1.0,239.0
1703060749124.219,62.0,1.0,308.11050000000006,218.339625,258.681,230.177,1.0,239.0
1703060749130.519,62.0,1.0,309.08775,217.91887499999999,259.688,229.76,1.0,239.0
1703060749137.058,62.0,1.0,297.51675,214.01549999999997,247.559,226.172,1.0,239.0
1703060749139.9849,62.0,1.0,300.70950000000005,215.12925,250.916,227.2,1.0,239.0
1703060749146.1692,62.0,1.0,304.41749999999996,218.083875,254.834,229.985,1.0,239.0
1703060749150.657,62.0,1.0,310.85475,219.33300000000003,261.548,231.089,1.0,239.0
1703060749155.493,62.0,1.0,305.638125,217.27874999999997,256.091,229.195,1.0,239.0
1703060749164.8298,62.0,1.0,302.74199999999996,220.581375,253.13,232.409,1.0,239.0
1703060749171.1182,64.0,1.0,308.0505,219.747375,265.03,235.324,1.0,193.0
1703060749174.2358,64.0,1.0,302.95724999999993,220.90275,259.714,236.677,1.0,193.0
1703060749180.718,64.0,1.0,302.38425,219.084,259.053,234.87,1.0,193.0
1703060749186.721,64.0,1.0,306.37275,215.28225,263.121,230.912,1.0,193.0
1703060749190.5269,64.0,1.0,300.20325,210.382125,256.489,226.229,1.0,193.0
1703060749196.158,64.0,1.0,303.1185,222.80700000000002,259.945,238.589,1.0,193.0
1703060749199.493,64.0,1.0,305.700375,224.358,262.715,240.051,1.0,193.0
1703060749205.803,64.0,1.0,299.640375,218.488125,256.142,234.373,1.0,193.0
1703060749211.729,64.0,1.0,300.75899999999996,215.81887500000002,257.24,231.651,1.0,193.0
1703060749214.854,64.0,1.0,299.38725,220.26487500000002,255.928,236.171,1.0,193.0
1703060749221.3362,64.0,1.0,300.095625,215.02200000000002,256.516,230.876,1.0,193.0
1703060749224.814,64.0,1.0,299.38725,208.809,255.583,224.687,1.0,193.0
1703060749230.488,64.0,1.0,308.755125,207.06674999999998,265.337,222.646,1.0,193.0
1703060749236.8188,64.0,1.0,314.15362500000003,206.33174999999997,270.929,221.744,1.0,193.0
1703060749240.0671,64.0,1.0,307.203,219.975,264.149,235.584,1.0,193.0
1703060749246.117,64.0,1.0,308.80199999999996,221.733375,265.887,237.289,1.0,193.0
1703060749249.189,64.0,1.0,306.795,225.51225,263.906,241.172,1.0,193.0
1703060749256.036,64.0,1.0,299.91525,230.15999999999997,256.789,246.157,1.0,193.0
1703060749261.8052,64.0,1.0,298.749,223.13362500000002,255.34,239.089,1.0,193.0
1703060749265.3618,64.0,1.0,288.18225,212.65574999999998,243.848,228.922,1.0,193.0
1703060749271.4749,64.0,1.0,297.0195,211.18387500000003,253.161,227.139,1.0,193.0
1703060749274.167,64.0,1.0,300.106875,210.44175,256.389,226.292,1.0,193.0
1703060749280.5042,64.0,1.0,310.03499999999997,225.26324999999997,267.303,240.792,1.0,193.0
1703060749286.7139,64.0,1.0,307.60237500000005,217.64512499999998,264.489,233.233,1.0,193.0
1703060749289.8079,64.0,1.0,302.08950000000004,220.98825,258.802,236.796,1.0,193.0
1703060749296.4622,64.0,1.0,307.069875,233.601375,264.469,249.347,1.0,193.0
1703060749299.2258,64.0,1.0,304.761375,228.438375,261.86,244.211,1.0,193.0
1703060749305.559,64.0,1.0,306.342,225.61237500000001,263.433,241.291,1.0,193.0
1703060749312.49,64.0,1.0,308.163375,226.325625,265.373,241.938,1.0,193.0
1703060749315.819,64.0,1.0,306.86062499999997,222.11812500000002,263.861,237.751,1.0,193.0
1703060749322.17,64.0,1.0,301.8705,224.78287500000002,258.691,240.632,1.0,193.0
1703060749324.174,64.0,1.0,311.04975,222.934875,268.285,238.41,1.0,193.0
1703060749330.545,64.0,1.0,305.73524999999995,231.15712499999998,262.978,246.924,1.0,193.0
1703060749336.733,64.0,1.0,304.817625,229.133625,261.942,244.912,1.0,193.0
1703060749339.8438,64.0,1.0,291.741,220.98749999999998,247.847,237.192,1.0,193.0
1703060749349.196,64.0,1.0,295.85475,220.83,252.208,236.875,1.0,193.0
1703060749355.459,64.0,1.0,294.1785,218.025,250.353,234.11,1.0,193.0
1703060749361.7,64.0,1.0,295.16475,224.057625,251.569,240.164,1.0,193.0
1703060749364.794,64.0,1.0,293.45662500000003,219.58350000000002,249.63,235.708,1.0,193.0
1703060749371.4429,66.0,1.0,295.41337500000003,217.92300000000003,243.641,251.639,1.0,147.0
1703060749375.435,66.0,1.0,294.7875,211.38825,243.574,245.622,1.0,147.0
1703060749380.4868,66.0,1.0,302.95349999999996,218.4315,250.617,252.272,1.0,147.0
1703060749386.721,66.0,1.0,302.311875,221.679,249.771,255.225,1.0,147.0
1703060749390.841,66.0,1.0,297.6975,219.78862499999997,245.63,253.402,1.0,147.0
1703060749396.193,66.0,1.0,303.393,217.161,251.122,251.123,1.0,147.0
1703060749399.189,66.0,1.0,298.488375,221.57174999999998,246.227,255.053,1.0,147.0
1703060749405.479,66.0,1.0,291.90225,221.69774999999998,240.037,255.042,1.0,147.0
1703060749411.722,66.0,1.0,299.553,225.90675,246.878,259.048,1.0,147.0
1703060749414.8518,66.0,1.0,294.366375,231.39600000000004,241.584,264.033,1.0,147.0
1703060749421.108,66.0,1.0,296.75737499999997,224.24174999999997,244.399,257.474,1.0,147.0
1703060749424.606,66.0,1.0,291.141375,225.38774999999998,239.022,258.437,1.0,147.0
1703060749430.4258,66.0,1.0,284.810625,229.66725,232.643,262.318,1.0,147.0
1703060749437.035,66.0,1.0,293.572125,222.62550000000002,241.537,255.929,1.0,147.0
1703060749439.9128,66.0,1.0,291.125625,222.62325,239.229,255.882,1.0,147.0
1703060749446.318,66.0,1.0,288.6705,235.111125,235.889,267.422,1.0,147.0
1703060749449.251,66.0,1.0,288.66862499999996,218.550375,237.23,252.066,1.0,147.0
1703060749456.42,66.0,1.0,295.20375,203.03325,244.626,237.979,1.0,147.0
1703060749461.918,66.0,1.0,297.384,203.885625,246.592,238.835,1.0,147.0
1703060749464.836,66.0,1.0,294.1785,199.784625,243.925,234.968,1.0,147.0
1703060749471.1418,66.0,1.0,292.13025,199.12949999999998,242.057,234.289,1.0,147.0
1703060749474.563,66.0,1.0,303.68475,201.11812500000002,252.635,236.539,1.0,147.0
1703060749480.432,66.0,1.0,305.01712499999996,210.616125,253.125,245.207,1.0,147.0
1703060749486.743,66.0,1.0,301.659,202.76850000000002,250.641,237.966,1.0,147.0
1703060749489.833,66.0,1.0,303.19425000000007,207.551625,251.685,242.367,1.0,147.0
1703060749496.1428,66.0,1.0,306.228375,215.19375,253.883,249.399,1.0,147.0
1703060749499.159,66.0,1.0,311.95050000000003,211.53337500000004,259.384,246.231,1.0,147.0
1703060749505.596,66.0,1.0,305.31225,214.929,253.063,249.136,1.0,147.0
1703060749511.726,66.0,1.0,310.88887500000004,209.81812499999998,258.55,244.652,1.0,147.0
1703060749514.837,66.0,1.0,309.14362500000004,210.21862499999997,256.931,244.964,1.0,147.0
1703060749522.924,66.0,1.0,299.169375,214.40474999999998,247.425,248.504,1.0,147.0
1703060749526.0789,66.0,1.0,292.419375,201.7515,242.12,236.704,1.0,147.0
1703060749530.423,66.0,1.0,289.64325,200.89987499999998,239.574,235.819,1.0,147.0
1703060749539.8757,66.0,1.0,306.91049999999996,204.54937500000003,255.327,239.762,1.0,147.0
1703060749546.09,66.0,1.0,309.99337499999996,193.97025,258.941,230.327,1.0,147.0
1703060749549.192,66.0,1.0,313.123125,212.61825,260.364,247.241,1.0,147.0
1703060749555.521,66.0,1.0,312.593625,212.60475,259.885,247.215,1.0,147.0
1703060749564.799,66.0,1.0,305.84587500000004,212.111625,253.77,246.589,1.0,147.0
1703060749571.115,68.0,1.0,297.102375,207.216375,243.795,260.139,1.0,198.0
1703060749574.41,68.0,1.0,303.51112500000005,208.79025,249.309,261.447,1.0,198.0
1703060749580.5881,68.0,1.0,316.46850000000006,201.081,260.579,255.072,1.0,198.0
1703060749586.833,68.0,1.0,314.61075000000005,202.12050000000002,258.991,255.917,1.0,198.0
1703060749589.916,68.0,1.0,306.573375,202.13812499999997,252.191,255.9,1.0,198.0
1703060749596.103,68.0,1.0,293.06775,197.51100000000002,240.636,251.936,1.0,198.0
1703060749599.83,68.0,1.0,296.130375,201.7995,243.16,255.573,1.0,198.0
1703060749605.4111,68.0,1.0,292.732125,211.67925,239.757,263.934,1.0,198.0
1703060749611.71,68.0,1.0,290.836125,209.59087499999998,238.156,262.168,1.0,198.0
1703060749614.829,68.0,1.0,293.45175,206.57324999999997,240.605,259.599,1.0,198.0
1703060749624.234,68.0,1.0,298.142625,216.00375,244.356,267.553,1.0,198.0
1703060749630.519,68.0,1.0,300.56512499999997,206.85637499999999,246.832,259.832,1.0,198.0
1703060749637.023,68.0,1.0,298.82625,205.85399999999998,245.357,258.991,1.0,198.0
1703060749639.888,68.0,1.0,305.81325000000004,202.2075,251.538,255.955,1.0,198.0
1703060749646.252,68.0,1.0,302.411625,204.3405,248.53,257.724,1.0,198.0
1703060749649.4731,68.0,1.0,296.598,203.5515,243.5,257.05,1.0,198.0
1703060749661.833,68.0,1.0,297.565875,210.08737499999998,244.087,262.56,1.0,198.0
1703060749664.816,68.0,1.0,300.80812499999996,220.04437499999997,246.527,270.932,1.0,198.0
1703060749671.1218,68.0,1.0,299.948625,217.175625,245.89,268.522,1.0,198.0
1703060749675.457,68.0,1.0,295.22325,208.607625,242.087,261.318,1.0,198.0
1703060749680.8818,68.0,1.0,300.85724999999996,214.86,246.773,266.56,1.0,198.0
1703060749689.793,68.0,1.0,294.89250000000004,224.398125,241.151,274.732,1.0,198.0
1703060749697.19,68.0,1.0,287.947875,221.13187499999998,235.078,272.067,1.0,198.0
1703060749699.2278,68.0,1.0,294.129,222.81300000000002,240.539,273.395,1.0,198.0
1703060749707.179,68.0,1.0,287.962875,215.244,235.343,267.016,1.0,198.0
1703060749711.744,68.0,1.0,284.596875,196.76812500000003,233.1,251.224,1.0,198.0
1703060749714.829,68.0,1.0,301.80562499999996,217.14675,247.508,268.475,1.0,198.0
1703060749724.762,68.0,1.0,286.735125,197.722875,234.985,252.058,1.0,198.0
1703060749730.431,68.0,1.0,275.334,200.20537499999998,224.474,254.098,1.0,198.0
1703060749736.763,68.0,1.0,274.99575,209.24550000000002,223.745,261.934,1.0,198.0
1703060749739.7908,68.0,1.0,267.59775,212.9085,216.62,265.18,1.0,198.0
1703060749746.1628,68.0,1.0,270.80174999999997,218.58225,219.38,270.128,1.0,198.0
1703060749749.229,68.0,1.0,266.233875,224.484,214.757,275.417,1.0,198.0
1703060749755.4329,68.0,1.0,272.532,213.565875,221.244,265.714,1.0,198.0
1703060749761.8052,68.0,1.0,284.237625,201.5265,232.569,255.285,1.0,198.0
1703060749764.807,68.0,1.0,283.238625,216.370125,231.014,268.037,1.0,198.0
1703060749771.116,70.0,1.0,284.274375,206.72737500000002,211.649,264.804,1.0,168.0
1703060749774.305,70.0,1.0,290.8335,207.206625,217.568,265.265,1.0,168.0
1703060749780.479,70.0,1.0,293.0145,211.99124999999998,219.21,269.386,1.0,168.0
1703060749786.732,70.0,1.0,290.84549999999996,207.856125,217.536,265.823,1.0,168.0
1703060749791.014,70.0,1.0,291.306,195.836625,218.745,255.525,1.0,168.0
1703060749796.1318,70.0,1.0,300.393,192.4095,227.004,252.806,1.0,168.0
1703060749802.496,70.0,1.0,293.226,202.84162499999996,220.001,261.544,1.0,168.0
1703060749805.737,70.0,1.0,285.062625,193.35375000000002,213.278,253.266,1.0,168.0
1703060749811.807,70.0,1.0,286.71375,184.474125,215.371,245.694,1.0,168.0
1703060749814.826,70.0,1.0,289.70025,188.34599999999998,217.8,249.09,1.0,168.0
1703060749821.099,70.0,1.0,286.604625,200.44199999999998,214.199,259.398,1.0,168.0
1703060749827.342,70.0,1.0,291.560625,204.35887499999998,218.41,262.826,1.0,168.0
1703060749830.8198,70.0,1.0,291.26175,203.825625,218.177,262.365,1.0,168.0
1703060749836.737,70.0,1.0,290.863125,205.734,217.692,264.0,1.0,168.0
1703060749840.642,70.0,1.0,293.10825,208.449375,219.527,266.346,1.0,168.0
1703060749846.209,70.0,1.0,281.64074999999997,212.91262500000002,208.802,270.172,1.0,168.0
1703060749852.618,70.0,1.0,285.117375,216.129375,211.777,272.969,1.0,168.0
1703060749855.491,70.0,1.0,283.696125,216.90675000000002,210.419,273.651,1.0,168.0
1703060749861.7532,70.0,1.0,287.026875,217.384125,213.436,274.053,1.0,168.0
1703060749864.799,70.0,1.0,300.698625,217.28137500000003,225.692,273.905,1.0,168.0
1703060749871.095,70.0,1.0,297.221625,215.38275000000002,222.74,272.294,1.0,168.0
1703060749877.352,70.0,1.0,306.40762500000005,222.79087500000003,230.338,278.553,1.0,168.0
1703060749880.836,70.0,1.0,304.429125,215.75737499999997,229.056,272.596,1.0,168.0
1703060749886.7222,70.0,1.0,299.659875,217.34175,224.772,273.961,1.0,168.0
1703060749889.8062,70.0,1.0,294.072,212.90812499999998,220.096,270.175,1.0,168.0
1703060749896.4,70.0,1.0,290.65837500000004,218.641875,216.648,275.124,1.0,168.0
1703060749902.3418,70.0,1.0,293.52862500000003,226.516875,218.711,281.903,1.0,168.0
1703060749905.682,70.0,1.0,278.290125,227.1345,204.689,282.673,1.0,168.0
1703060749911.719,70.0,1.0,288.04125,220.233375,214.167,276.52,1.0,168.0
1703060749914.804,70.0,1.0,286.2885,213.04162499999998,213.058,270.286,1.0,168.0
1703060749921.155,70.0,1.0,289.98825,214.017,216.352,271.13,1.0,168.0
1703060749927.367,70.0,1.0,295.42087499999997,205.01475000000002,221.814,263.424,1.0,168.0
1703060749930.488,70.0,1.0,292.44975,218.62574999999998,218.264,275.099,1.0,168.0
1703060749936.817,70.0,1.0,303.1665,217.69612500000002,227.831,274.248,1.0,168.0
1703060749939.8,70.0,1.0,314.15625,223.93837499999998,236.939,279.441,1.0,168.0
1703060749946.5688,70.0,1.0,308.565375,219.739125,232.397,275.95,1.0,168.0
1703060749952.356,70.0,1.0,299.76225,219.464625,224.726,275.775,1.0,168.0
1703060749956.376,70.0,1.0,281.24475,220.19774999999998,207.929,276.541,1.0,168.0
1703060749961.773,70.0,1.0,287.89275000000004,218.17874999999998,214.171,274.738,1.0,168.0
1703060749965.196,70.0,1.0,288.140625,232.65525,213.415,287.334,1.0,168.0
1703060749971.239,72.0,1.0,289.53487499999994,222.727875,205.344,288.283,1.0,183.0
1703060749977.4558,72.0,1.0,295.803375,217.658625,211.517,283.719,1.0,183.0
1703060749980.4868,72.0,1.0,302.98687500000005,209.12137500000003,218.648,276.233,1.0,183.0
1703060749986.898,72.0,1.0,284.45325,204.5145,201.754,272.455,1.0,183.0
1703060749991.0652,72.0,1.0,284.916375,208.227375,201.946,275.698,1.0,183.0
1703060749996.082,72.0,1.0,285.61725,209.01825,202.557,276.381,1.0,183.0
1703060750002.4949,72.0,1.0,275.348625,204.39675,193.053,272.438,1.0,183.0
1703060750006.14,72.0,1.0,280.4445,207.96487499999998,197.71,275.526,1.0,183.0
1703060750011.8018,72.0,1.0,280.203375,203.884875,197.754,271.942,1.0,183.0
1703060750015.0989,72.0,1.0,280.35,199.7595,198.171,268.318,1.0,183.0
1703060750021.118,72.0,1.0,284.79524999999995,194.33812500000002,202.752,263.566,1.0,183.0
1703060750027.436,72.0,1.0,286.9185,187.61849999999998,205.192,257.726,1.0,183.0
1703060750030.428,72.0,1.0,287.680875,186.675375,205.969,256.914,1.0,183.0
1703060750036.704,72.0,1.0,289.619625,189.39,207.603,259.28,1.0,183.0
1703060750039.96,72.0,1.0,275.65312500000005,190.04175,194.323,259.776,1.0,183.0
1703060750046.15,72.0,1.0,277.93575,184.87650000000002,196.864,255.255,1.0,183.0
1703060750052.415,72.0,1.0,274.179375,194.04000000000002,192.629,263.296,1.0,183.0
1703060750055.7598,72.0,1.0,266.6895,187.52775000000003,185.777,257.495,1.0,183.0
1703060750061.969,72.0,1.0,264.10875,184.53525,183.443,254.808,1.0,183.0
1703060750064.904,72.0,1.0,256.84875,178.31025,176.656,249.141,1.0,183.0
1703060750071.073,72.0,1.0,248.887875,176.96137499999998,168.692,247.779,1.0,183.0
1703060750077.4248,72.0,1.0,233.96474999999998,171.172875,153.61,242.156,1.0,183.0
1703060750083.863,72.0,1.0,233.067375,171.635625,152.624,242.559,1.0,183.0
1703060750086.7268,72.0,1.0,225.37800000000001,157.75575,145.486,229.481,1.0,183.0
1703060750091.5022,72.0,1.0,230.29949999999997,165.979875,150.118,237.265,1.0,183.0
1703060750096.1968,72.0,1.0,241.41375,169.203375,161.566,240.557,1.0,183.0
1703060750102.367,72.0,1.0,222.3675,162.411,141.864,233.683,1.0,183.0
1703060750105.447,72.0,1.0,222.696,166.1535,141.925,237.178,1.0,183.0
1703060750111.741,72.0,1.0,215.03887500000002,170.290875,133.198,240.815,1.0,183.0
1703060750114.859,72.0,1.0,233.21774999999997,164.32874999999999,153.344,235.842,1.0,183.0
1703060750121.047,72.0,1.0,232.66274999999996,179.913375,151.558,250.183,1.0,183.0
1703060750127.394,72.0,1.0,235.53412500000002,175.84575,154.911,246.49,1.0,183.0
1703060750131.2058,72.0,1.0,242.938875,183.317625,162.095,253.46,1.0,183.0
1703060750136.734,72.0,1.0,244.65075000000002,181.198125,164.025,251.552,1.0,183.0
1703060750139.8018,72.0,1.0,249.76987499999998,179.65462499999998,169.396,250.231,1.0,183.0
1703060750146.065,72.0,1.0,263.881875,184.536,183.219,254.806,1.0,183.0
1703060750152.359,72.0,1.0,262.672125,184.05112499999998,182.056,254.361,1.0,183.0
1703060750155.586,72.0,1.0,270.354,178.129875,190.009,249.215,1.0,183.0
1703060750161.73,72.0,1.0,258.996375,181.775625,178.559,252.28,1.0,183.0
1703060750166.692,72.0,1.0,263.085375,180.36937500000002,182.724,251.084,1.0,183.0
1703060750171.084,72.0,1.0,260.15587500000004,183.775875,179.574,254.085,1.0,183.0
1703060750177.608,74.0,1.0,262.43775,187.626375,181.515,261.878,1.0,164.0
1703060750180.467,74.0,1.0,259.25475,182.39775,178.778,257.337,1.0,164.0
1703060750186.7478,74.0,1.0,264.1755,183.841875,183.56,258.556,1.0,164.0
1703060750190.271,74.0,1.0,252.49537500000002,182.31037500000002,171.942,257.313,1.0,164.0
1703060750196.0479,74.0,1.0,252.512625,176.145,172.495,251.864,1.0,164.0
1703060750202.357,74.0,1.0,247.690125,174.442125,167.693,250.353,1.0,164.0
1703060750207.1528,74.0,1.0,257.77125,173.39737499999998,178.056,249.453,1.0,164.0
1703060750211.785,74.0,1.0,262.285875,167.339625,183.077,244.192,1.0,164.0
1703060750214.857,74.0,1.0,281.43787499999996,176.620125,200.855,252.254,1.0,164.0
1703060750221.2659,74.0,1.0,277.145625,179.59875,196.534,254.806,1.0,164.0
1703060750227.382,74.0,1.0,277.10925,173.93625,196.959,249.965,1.0,164.0
1703060750230.524,74.0,1.0,274.79925000000003,173.73375000000001,194.762,249.787,1.0,164.0
1703060750236.809,74.0,1.0,286.357875,178.447125,205.33,253.793,1.0,164.0
1703060750239.867,74.0,1.0,292.23825,180.378375,210.628,255.396,1.0,164.0
1703060750247.51,74.0,1.0,295.979625,187.841625,213.476,261.614,1.0,164.0
1703060750253.145,74.0,1.0,310.48425,194.695875,225.961,267.064,1.0,164.0
1703060750255.462,74.0,1.0,313.96425,192.57037499999998,229.171,265.256,1.0,164.0
